"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.399482404E1,-8.876108527E-1,-1.190416336E0,2.739021778E0,3.115635470E0
3.400272809E1,-5.385138988E-1,-1.152544022E0,2.537902355E0,2.838891211E0
3.401066267E1,-7.351619601E-1,-1.417587280E0,1.997135878E0,2.557062478E0
3.401856672E1,-1.906611323E-1,-1.382210732E0,1.108950257E0,1.782309975E0
3.402644025E1,-2.309580445E-1,-1.757488251E0,9.570610523E-1,2.014465792E0
3.403437482E1,-7.395491004E-1,-2.067825317E0,4.489765167E-1,2.241520539E0
3.404224836E1,-1.507130861E-1,-2.326815605E0,4.752554297E-1,2.379632959E0
3.405021345E1,-3.026107550E-1,-1.986228943E0,7.438935041E-1,2.142441651E0
3.405811750E1,-7.186818123E-2,-1.742604256E0,8.090946078E-1,1.922620272E0
3.406602155E1,2.352700233E-1,-1.564352036E0,9.881442189E-1,1.865201939E0
3.407398664E1,2.561553717E-1,-7.459459305E-1,1.230613708E0,1.461663780E0
3.408186018E1,-2.636939287E-1,-4.070940018E-1,1.622007370E0,1.692976055E0
3.408985578E1,-5.910454392E-1,-4.989337921E-2,1.548393846E0,1.658115666E0
3.409775983E1,-1.091488004E0,-4.905967712E-1,1.677625179E0,2.060693450E0
3.410566389E1,-8.980957270E-1,-9.910583496E-3,1.975076675E0,2.169700908E0
3.411359809E1,-9.470604658E-1,9.805593491E-1,2.039358854E0,2.453039890E0
3.412150251E1,-9.181740284E-1,1.817966461E0,2.025781155E0,2.872600718E0
3.412943708E1,-5.437877774E-1,2.206560135E0,1.699205041E0,2.837588861E0
3.413731061E1,-4.856964946E-1,2.338952065E0,1.947535157E0,3.082124435E0
3.414518415E1,-9.336153269E-1,2.347804070E0,2.276137114E0,3.400679592E0
3.415311872E1,2.818582058E-1,2.113625050E0,2.430093050E0,3.232987338E0
3.416102277E1,-3.397151232E-1,2.742278576E0,2.629079103E0,3.814125730E0
3.416895734E1,2.522506714E-1,2.181860924E0,2.466127634E0,3.302413208E0
3.417683088E1,-1.798402071E-1,2.245574951E0,2.222949028E0,3.164877840E0
3.418473493E1,-3.524044752E-1,3.015042305E0,2.249483585E0,3.778206640E0
3.419263898E1,-1.941150427E-1,3.030850887E0,2.470043421E0,3.914696955E0
3.420054304E1,-1.288070202E0,3.006274700E0,1.963295102E0,3.814621878E0
3.420847761E1,-1.536254764E0,1.909183025E0,2.580011368E0,3.558302570E0
3.421638166E1,-2.039849281E0,9.761514664E-1,3.109288216E0,3.844675537E0
3.422425519E1,-2.620033264E0,9.387454987E-1,2.854682684E0,3.986857239E0
3.423222028E1,-2.317062378E0,6.453323364E-2,3.107647896E0,3.876908310E0
3.424012434E1,-2.992187500E0,-1.624593735E-1,2.202977657E0,3.719232400E0
3.424805890E1,-2.423378229E0,2.584619522E-1,1.828831196E0,3.046996581E0
3.425593244E1,-2.394739628E0,-8.924789429E-1,1.961554885E0,3.221644629E0
3.426383649E1,-2.753658533E0,-1.095101357E0,1.398882985E0,3.277004105E0
3.427177106E1,-2.928602695E0,-3.073703766E0,4.067460299E-1,4.264951456E0
3.427967512E1,-2.337460041E0,-2.373069763E0,1.203056574E0,3.541542696E0
3.428757917E1,-3.009051323E0,-2.005980492E0,-3.057925701E-1,3.629305263E0
3.429548322E1,-1.498868227E0,3.244524002E-1,6.934574842E-1,1.683080094E0
3.430338727E1,-6.866117716E-1,7.658090591E-1,-6.970793009E-1,1.242505047E0
3.431132184E1,-8.099291325E-1,9.329128265E-1,-1.849305153E0,2.224014634E0
3.431922590E1,-7.361302376E-1,1.268998146E0,-1.799841285E0,2.321997561E0
3.432722150E1,-1.584343910E-1,2.102116108E0,-3.035307407E0,3.695549302E0
3.433509504E1,-1.367584586E0,2.269106865E0,-3.619279861E0,4.485345057E0
3.434299909E1,-8.081386089E-1,3.451026440E0,-4.175871849E0,5.477278266E0
3.435093366E1,-9.222697020E-1,2.991057396E0,-4.077575684E0,5.140391931E0
3.435880720E1,-3.333497047E-1,8.849563599E-1,-2.411719799E0,2.590494581E0
3.436671125E1,1.168436289E0,5.506134033E-2,-1.047289610E0,1.570060712E0
3.437461530E1,1.484105229E0,-2.897701263E-1,-1.130546331E-1,1.516349698E0
3.438245832E1,2.272740126E0,-3.474521637E-2,1.099471569E0,2.524953988E0
3.439042341E1,2.427845240E0,1.962375641E-2,1.362025976E0,2.783870033E0
3.439829694E1,9.713840485E-1,-2.061548233E-1,7.342857718E-1,1.235015132E0
3.440626203E1,-3.765528202E-1,-6.257028580E-1,-2.859797478E-1,7.842706861E-1
3.441416608E1,-1.181789279E0,-5.752277374E-1,-1.793219090E0,2.223319040E0
3.442203962E1,-4.986103773E-1,-6.009798050E-1,-2.572680950E0,2.688582583E0
3.443000471E1,-9.050990939E-1,-2.096700668E0,-3.401212692E0,4.096779936E0
3.443787824E1,5.879383087E-1,-2.006836891E0,-2.125429153E0,2.981696639E0
3.444584333E1,4.525243044E-1,-2.926433563E0,-3.381748915E0,4.494999151E0
3.445374738E1,-1.477799416E-1,-2.129824638E0,-3.273208618E0,3.907926120E0
3.446162092E1,1.295326948E-1,-1.506248474E0,-3.933850288E0,4.214349449E0
3.446955549E1,-4.764236212E-1,-1.277038574E0,-4.107239246E0,4.327495952E0
3.447742902E1,-1.014967918E0,-1.195992470E0,-4.025489807E0,4.320315504E0
3.448545514E1,-1.065406322E0,-1.197572708E0,-3.320394039E0,3.687043205E0
3.449332868E1,-9.527102113E-1,-1.183321953E0,-2.379565954E0,2.823161653E0
3.450123273E1,-5.103478432E-1,-1.650748253E0,-1.800477028E0,2.495424261E0
3.450916730E1,-2.323563099E-1,-1.781322479E0,-8.538479805E-1,1.989008699E0
3.451707136E1,-2.199383259E0,-4.317932129E0,-6.147223711E-1,4.884640026E0
3.452497541E1,-1.769985437E0,-3.811118126E0,2.230718613E0,4.757475733E0
3.453287428E1,-9.069248438E-1,-3.457725525E0,2.540773392E0,4.385647946E0
3.454075300E1,-8.058537841E-1,-2.906618118E0,3.597877264E0,4.694949415E0
3.454868757E1,-1.379454136E0,-2.328251839E0,3.738741875E0,4.615391765E0
3.455662214E1,-1.921616673E0,-1.825989723E0,2.391983986E0,3.570495273E0
3.456455671E1,-2.788260937E0,-1.671278954E0,1.157440424E0,3.450686993E0
3.457246076E1,-3.728746414E0,-1.853630066E0,-1.767417789E0,4.523633482E0
3.458036481E1,-3.491765022E0,-6.924037933E-1,-1.376393676E0,3.816582966E0
3.458829938E1,-3.326997280E0,-6.496648788E-1,-5.790682435E-1,3.438938119E0
3.459620344E1,-2.539200783E0,-6.100530624E-1,-8.202157617E-1,2.737235695E0
3.460413801E1,-1.381471634E0,-3.483743668E-1,-3.396580219E-1,1.464648813E0
3.461204206E1,-9.488447905E-1,-2.195758820E-1,1.154646873E-1,9.807405867E-1
3.461991559E1,-4.686746001E-1,-4.848375320E-1,9.173147678E-1,1.138503270E0
3.462788068E1,-4.717091322E-1,-9.188547134E-1,2.106538057E0,2.346125759E0
3.463575422E1,-2.659215927E-1,-9.949350357E-1,2.404116392E0,2.615413093E0
3.464371931E1,-6.520458460E-1,-1.734313965E0,4.760347366E0,5.108220410E0
3.465159284E1,-1.207467675E0,-3.507919312E0,8.444717407E0,9.223704688E0
3.465946638E1,9.183135033E-1,-3.280758858E0,5.492600918E0,6.463384811E0
3.466740095E1,1.807666063E0,-2.373263359E0,3.119470119E0,4.316379200E0
3.467527448E1,2.512085915E0,-1.271042824E0,-1.007466078E0,2.990169460E0
3.468330060E1,1.916956186E0,-1.668627739E0,-6.950555444E-1,2.634794444E0
3.469120466E1,2.049468517E0,-1.392377853E0,-2.457796335E0,3.489957036E0
3.469907819E1,6.103918552E-1,1.569831848E0,-5.322650671E-1,1.766424737E0
3.470701276E1,9.134209156E-2,-2.612209320E-2,-1.624842882E0,1.627617932E0
3.471488630E1,-1.885596871E0,-2.522172928E-1,-1.289364100E0,2.298162071E0
3.472282087E1,-3.179125547E0,-1.498850822E0,-4.437072754E0,5.660477688E0
3.473069440E1,-3.221024036E0,-2.066357613E0,-8.690765381E0,9.496011401E0
3.473859846E1,1.106023788E-1,-7.830343246E-1,-5.600130558E-2,7.927873523E-1
3.474656354E1,1.642642498E0,-8.677501678E-1,-1.675871134E0,2.501960988E0
3.475443708E1,2.934767008E0,-3.023929596E-1,-2.756938338E-1,2.963158110E0
3.476240217E1,2.658437252E0,-5.928468704E-1,1.957438707E0,3.354150016E0
3.477030622E1,4.660778522E0,5.106239319E-1,4.207602978E0,6.299802858E0
3.477817976E1,4.095032215E0,6.763458252E-2,6.070517302E-1,4.140335141E0
3.478611432E1,3.284260035E0,-7.279195786E-1,-1.599496365E0,3.724865032E0
3.479398786E1,2.745357752E0,-1.337503433E0,-2.187795877E0,3.756641508E0
3.480192243E1,4.048412323E0,-1.136060715E0,-3.127875328E0,5.240599236E0
3.480982648E1,5.071937084E0,-8.345899582E-1,-5.009415150E0,7.177417804E0
3.481770002E1,6.281431198E0,1.240283012E0,-5.393201351E0,8.371457499E0
3.482563459E1,7.472697258E0,2.235802174E0,-5.124709129E0,9.332880548E0
3.483350812E1,7.995490074E0,2.972045422E0,-4.513341427E0,9.650449023E0
3.484144269E1,6.660660267E0,2.672539711E0,-4.688814163E0,8.572738300E0
3.484934675E1,4.691956520E0,2.083719730E0,-3.963144302E0,6.485588382E0
3.485722028E1,2.581299067E0,1.667491913E0,-2.894633293E0,4.221674555E0
3.486514940E1,1.600156426E0,1.445427895E0,-1.786928415E0,2.800513444E0
3.487302839E1,1.560788870E0,2.107973099E0,-1.405721903E0,2.975847199E0
3.488105451E1,1.488768578E0,2.179852962E0,-6.522172093E-1,2.719113478E0
3.488895856E1,1.836613178E0,1.973902702E0,8.932483196E-2,2.697669137E0
3.489683210E1,2.724937916E0,2.103108883E0,8.583246469E-1,3.547544900E0
3.490476667E1,3.384215593E0,2.387696266E0,1.638403654E0,4.454029095E0
3.491267072E1,3.974787951E0,2.734733105E0,2.272742271E0,5.333203712E0
3.492060529E1,3.904790640E0,3.195235252E0,2.136813402E0,5.479314718E0
3.492847883E1,3.038790226E0,2.981373310E0,1.586057425E0,4.542951794E0
3.493638288E1,1.962021828E0,2.485886574E0,1.747855425E0,3.617203381E0
3.494434797E1,7.027013302E-1,2.230435371E0,2.736473799E0,3.599572191E0
3.495225202E1,-8.370382786E-1,1.654825687E0,3.736364365E0,4.171270766E0
3.496018659E1,-1.940312624E0,1.057196617E0,4.134820938E0,4.688200290E0
3.496809064E1,-1.945188880E0,8.423881531E-1,4.327266693E0,4.818569768E0
3.497593366E1,-7.072296143E-1,1.423541069E0,4.307410240E0,4.591342492E0
3.498389875E1,7.137799263E-1,2.250705242E0,3.525204897E0,4.242902949E0
3.499177228E1,1.064872265E0,2.332428932E0,2.919478893E0,3.885554616E0
3.499973737E1,8.850626945E-1,1.872964382E0,2.890357733E0,3.556051093E0
3.500761091E1,3.435273170E-1,1.118224144E0,2.932041168E0,3.156786604E0
3.501548444E1,1.018652916E-1,6.342868805E-1,3.483139753E0,3.541886351E0
3.502338850E1,-3.448100090E-1,2.858324051E-1,3.490229368E0,3.518848554E0
3.503126203E1,-5.483946800E-1,2.383632660E-1,3.784457684E0,3.831406234E0
3.503916608E1,-1.361636877E0,2.715864182E-1,3.978981018E0,4.214273853E0
3.504707014E1,-2.503118515E0,3.000259399E-2,4.254234314E0,4.936092792E0
3.505494367E1,-3.525476217E0,-2.223997116E-1,4.512154102E0,5.730443162E0
3.506290876E1,-4.262557983E0,-7.848787308E-1,4.084883213E0,5.955812795E0
3.507078229E1,-4.149536133E0,-6.794614792E-1,4.344068050E0,6.045762586E0
3.507880842E1,-3.772897005E0,-4.568014145E-1,3.833283424E0,5.397914519E0
3.508668195E1,-3.619874954E0,-3.695650101E-1,2.173287630E0,4.238307693E0
3.509458601E1,-3.732707500E0,-5.532293320E-1,5.903116465E-1,3.819376365E0
3.510252058E1,-3.471493483E0,-5.818605423E-1,-3.649604321E-2,3.520108045E0
3.511039411E1,-3.488887548E0,-5.244860649E-1,2.710554004E-1,3.538487387E0
3.511832868E1,-3.729935884E0,-1.051291943E0,1.378707409E0,4.113206847E0
3.512623273E1,-3.750608206E0,-1.595122337E0,2.704331875E0,4.891307399E0
3.513410627E1,-3.691900492E0,-1.919632435E0,4.108462334E0,5.847613246E0
3.514207136E1,-3.630735397E0,-2.306185246E0,4.786966324E0,6.435509032E0
3.514994489E1,-3.524167538E0,-2.472984314E0,4.219547272E0,6.028265707E0
3.515787946E1,-4.367792606E0,-3.053675652E0,2.572937965E0,5.917985891E0
3.516578351E1,-5.502348900E0,-1.121111393E0,-1.207754135E1,1.331914934E1
3.517365705E1,-4.585017681E0,-1.044797421E0,-7.863531590E0,9.162375120E0
3.518159162E1,-5.293704987E0,-1.789793015E0,-8.580955505E0,1.024009125E1
3.518943464E1,-1.852517128E-1,-1.445272923E0,-1.089340210E0,1.819283955E0
3.519736921E1,2.415452003E-1,-2.327475548E0,1.039216757E0,2.560362860E0
3.520527326E1,9.831304550E-1,-2.271658897E0,1.363418102E0,2.825931450E0
3.521314680E1,1.409993172E0,-1.746875763E0,-7.783946991E-1,2.376037454E0
3.522108137E1,-2.562298775E-1,-1.932477474E0,6.734645367E-1,2.062444525E0
3.522898542E1,8.018207550E-2,-1.581794262E0,1.046324015E0,1.898235021E0
3.523691999E1,-6.296353340E-1,-9.849591255E-1,1.269807816E0,1.725977121E0
3.524482404E1,-1.450525284E0,-1.300771713E0,1.459953427E0,2.434644668E0
3.525269758E1,-2.266858339E0,-1.699745655E0,1.852171659E0,3.385014310E0
3.526063215E1,-2.578783035E0,-1.931775093E0,1.629125595E0,3.610530038E0
3.526853620E1,-3.058162689E0,-1.922897816E0,1.386669397E0,3.869463407E0
3.527647077E1,-3.670493126E0,-2.039214611E0,5.308259726E-1,4.232338861E0
3.528434431E1,-3.630889893E0,-2.302454948E0,7.471363544E-1,4.363814035E0
3.529224836E1,-2.306329012E0,-2.225290298E0,2.411061049E0,4.010521887E0
3.530018293E1,-9.631643295E-1,-1.914005280E0,2.912287474E0,3.615594013E0
3.530808698E1,2.544469833E-1,-1.699015141E0,3.219637871E0,3.649310035E0
3.531602155E1,2.222855568E0,-1.030809879E0,2.296886444E0,3.358473347E0
3.532392560E1,3.892559052E0,-2.131400108E-1,2.235948801E0,4.494097426E0
3.533179914E1,2.429717541E0,7.991023064E-1,7.218248844E-1,2.657653662E0
3.533976423E1,3.510437012E0,1.016721725E0,1.283110261E0,3.873404578E0
3.534766828E1,1.862855911E0,6.137833595E-1,4.819884300E-1,2.019721517E0
3.535560285E1,1.308157921E0,8.283329010E-2,1.562908649E0,2.039809292E0
3.536347639E1,2.000012398E-1,-1.073775291E-1,2.595036268E0,2.604946000E0
3.537138044E1,-1.234860897E0,-7.395114899E-1,3.284154892E0,3.585726151E0
3.537931501E1,-2.480107784E0,-1.077539444E0,3.643185854E0,4.537050699E0
3.538721906E1,-3.341469526E0,-1.177139759E0,3.855633736E0,5.236123386E0
3.539515363E1,-3.745426178E0,-9.662098885E-1,6.315616369E-1,3.919266373E0
3.540305768E1,-3.534827948E0,-3.878221512E-1,-4.323693275E0,5.598190617E0
3.541096174E1,-8.512833595E0,-9.567394257E-1,-5.722289562E0,1.030185828E1
3.541889631E1,-7.595700264E0,-2.683844566E-1,-1.251004601E1,1.463789410E1
3.542676984E1,-4.627579689E0,-2.095079422E-2,-1.221308327E1,1.306041100E1
3.543469955E1,3.867969513E-1,3.535542488E-1,-2.846747398E0,2.894578249E0
3.544260847E1,4.267875671E0,8.576817513E-1,2.184703588E0,4.870658118E0
3.545048200E1,5.365108013E0,1.685661793E0,2.192079544E0,6.035814146E0
3.545844709E1,5.082044601E0,2.800288677E0,8.582528830E-1,5.865610967E0
3.546635114E1,3.518014908E0,2.288927555E0,1.980258226E-1,4.201765399E0
3.547434675E1,2.788472176E0,2.126707077E0,6.483089924E-1,3.566337703E0
3.548225080E1,4.483181477E0,1.289312840E0,2.781528831E-1,4.673180157E0
3.549012434E1,4.408454418E0,7.530879974E-1,-6.564992666E-1,4.520243708E0
3.549808942E1,3.689756870E0,-3.609004021E-1,-2.055738688E0,4.239176384E0
3.550599348E1,3.992222309E0,-7.964472771E-1,-2.657372713E0,4.861460374E0
3.551392805E1,4.094059467E0,-6.906290054E-1,-3.009705782E0,5.128023034E0
3.552183210E1,3.703438759E0,-5.651636124E-1,-3.179514408E0,4.913672804E0
3.552973615E1,2.961205482E0,-2.250208855E-1,-2.536875963E0,3.905779303E0
3.553770124E1,3.097417831E0,-4.281940460E-1,-2.977444410E0,4.317698760E0
3.554560529E1,2.759845734E0,-2.033481598E-1,-3.029088259E0,4.102861761E0
3.555353544E1,2.708443642E0,-4.573626518E-1,-7.262400985E-1,2.841174447E0
3.556144392E1,1.183966637E0,-1.992409229E0,2.602882385E0,3.485178366E0
3.556931745E1,-1.076961994E0,-3.188804150E0,2.220897198E0,4.032456250E0
3.557725202E1,-1.881235600E0,-3.750988960E0,-6.830241084E-1,4.251527666E0
3.558515607E1,-2.576994896E0,-4.182784081E0,-3.685425043E0,6.141574970E0
3.559315168E1,-3.447696686E0,-4.968703270E0,-5.955944538E0,8.488103437E0
3.560102521E1,-3.200568676E0,-5.160312653E0,-6.211315632E0,8.686363359E0
3.560892927E1,-3.657176018E0,-5.241014004E0,-4.146849155E0,7.618367419E0
3.561683332E1,-3.209306717E0,-4.617693901E0,-2.559713840E0,6.178582484E0
3.562473737E1,-2.499743462E0,-3.326289654E0,-2.620385170E0,4.917249096E0
3.563267194E1,-2.748724937E0,-2.721504211E0,-3.541718721E0,5.244601554E0
3.564057600E1,-2.451345444E0,-1.931066275E0,-3.993304729E0,5.067997051E0
3.564848005E1,-2.942999363E0,-1.396184921E0,-3.781826973E0,4.991271665E0
3.565644514E1,-3.332326889E0,-9.474554062E-1,-2.942851067E0,4.545596401E0
3.566431867E1,-3.408737183E0,-1.106450558E0,-1.317674637E0,3.818375108E0
3.567231428E1,-2.636347294E0,-5.803819895E-1,1.960558891E-1,2.706586082E0
3.568021833E1,-2.279841423E0,5.049412847E-1,2.083179235E0,3.129261629E0
3.568812238E1,-1.526514053E0,1.994300961E0,1.490766406E0,2.920593426E0
3.569605695E1,-1.986445904E0,1.674985409E0,7.648816109E-1,2.708613543E0
3.570393049E1,-1.210318565E0,8.867866993E-1,5.013883114E-2,1.501258000E0
3.571186506E1,2.141380310E-2,-5.526070595E-1,1.272657514E0,1.387620359E0
3.571970808E1,6.134471893E-1,-8.860150576E-1,-2.341746330E0,2.577812253E0
3.572758161E1,1.264444351E0,-1.472636580E0,9.472334385E-1,2.159798417E0
3.573551618E1,2.104628563E0,-2.122156382E0,-2.752455473E0,4.063129364E0
3.574342023E1,1.187363625E0,-1.502815723E0,-1.448570251E0,2.401383611E0
3.575141584E1,6.039648056E-1,-3.462853432E-1,4.958686829E-1,8.547355006E-1
3.575928937E1,-9.712696075E-2,5.288897157E-1,3.126462221E0,3.172368831E0
3.576716291E1,5.913572311E-1,9.964376688E-1,3.859484434E0,4.029666425E0
3.577512800E1,1.575552940E0,4.685606360E-1,1.408542156E0,2.164695624E0
3.578300153E1,2.141460419E0,-6.047714949E-1,5.435488224E-1,2.290643274E0
3.579093610E1,1.775414467E0,-1.043617010E0,4.157662392E-2,2.059845045E0
3.579880964E1,2.326338768E0,-1.513116121E0,-1.387251377E0,3.102553600E0
3.580668317E1,2.456655502E0,-1.914535165E0,-2.128623724E0,3.772484607E0
3.581467878E1,1.755578041E0,-1.597697973E0,-1.766386509E0,2.958853557E0
3.582255231E1,2.291999817E0,-8.789315224E-1,-2.686361551E0,3.639000160E0
3.583048688E1,2.423906326E0,4.061664343E-1,-4.125871181E0,4.802406278E0
3.583836042E1,1.386426926E0,1.336901188E-1,-1.694541931E0,2.193518868E0
3.584626447E1,8.896036148E-1,6.009873152E-1,-5.092217922E0,5.204158310E0
3.585419904E1,-1.763296127E-1,9.123869538E-1,-4.649862289E0,4.741809928E0
3.586210309E1,5.523071289E-1,1.283091307E0,-2.787268162E0,3.117728383E0
3.587006818E1,7.402858734E-1,1.581949234E0,-1.490207672E0,2.295932373E0
3.587797224E1,5.604524612E-1,1.591760993E0,1.826719761E0,2.486908745E0
3.588587629E1,-3.891744614E-1,7.535258532E-1,5.950808048E0,6.010937897E0
3.589384138E1,1.585717201E0,1.064305902E-1,5.445391178E0,5.672575394E0
3.590174543E1,3.872627258E0,1.332443953E-1,6.083670616E0,7.212908159E0
3.590968000E1,4.939500809E0,3.298191428E-1,5.065015793E0,7.082501951E0
3.591764509E1,5.253299713E0,2.775955796E-1,5.517098427E0,7.623161564E0
3.592561018E1,3.699922085E0,-2.923705578E-1,4.070628166E0,5.508622118E0
3.593360578E1,2.040163994E0,1.233387589E-1,2.699499130E0,3.385967679E0
3.594147932E1,2.078940392E0,-3.421902657E-4,1.769126892E0,2.729799119E0
3.594944440E1,1.478751183E0,4.871523380E-2,2.277746677E0,2.716101648E0
3.595734846E1,8.288960457E-1,2.606853247E-1,3.037646294E0,3.159481049E0
3.596528303E1,-3.891019821E-1,2.398862839E-1,3.115786552E0,3.149138235E0
3.597321760E1,-3.796830177E-1,1.010097861E-1,2.389570713E0,2.421654468E0
3.598112165E1,-4.536457062E-1,9.573942423E-2,2.188353539E0,2.236929072E0
3.598905622E1,-5.985703468E-1,-1.185351610E-2,2.104908943E0,2.188394074E0
3.599692976E1,-5.252661705E-1,-2.112421393E-1,9.820356369E-1,1.133543905E0
3.600483381E1,-6.453413963E-1,-4.319080710E-1,8.245935440E-1,1.132680278E0
3.601276838E1,-7.130441666E-1,-6.111037731E-1,1.709453583E0,1.950413125E0
3.602070295E1,3.909683228E-2,-8.239312768E-1,2.379037857E0,2.517977847E0
3.602866804E1,1.233649254E0,-3.792811036E-1,2.692179680E0,2.985561265E0
3.603657209E1,1.476721764E0,-2.951725125E-1,1.229779243E0,1.944271320E0
3.604444562E1,1.445200443E-1,-1.126380801E0,-3.904161453E-1,1.200851581E0
3.605238019E1,-2.105199814E0,-2.387384892E0,7.270107269E-1,3.264968219E0
3.606028425E1,-3.541313171E0,-3.260686398E0,2.235808372E0,5.307712675E0
3.606821882E1,-3.148195267E0,-3.429626465E0,2.966498375E0,5.520288374E0
3.607612287E1,-1.809900522E0,-3.497941494E0,2.026846886E0,4.429384031E0
3.608405744E1,-2.829692602E0,-3.420842648E0,-4.188881397E0,6.103773587E0
3.609199201E1,-1.395521045E0,-1.837300897E0,-3.643840790E0,4.312856278E0
3.609989606E1,-1.799369335E0,-6.308590174E-1,7.168703079E-1,2.037060662E0
3.610780012E1,-1.554646730E0,-5.301532745E-1,-3.289799690E0,3.677060096E0
3.611570417E1,-1.923538685E0,-9.541685581E-1,-2.214347839E0,3.084440802E0
3.612366926E1,-4.859448671E-1,-1.376395345E0,5.968465805E-1,1.576969372E0
3.613166486E1,8.276108503E-1,-1.899284601E0,1.423686028E0,2.513782731E0
3.613953840E1,6.785646081E-1,-2.145122051E0,1.837380409E0,2.904817604E0
3.614750348E1,1.092891455E0,-2.184852123E0,1.307709694E0,2.770937599E0
3.615537702E1,9.630703926E-1,-2.462144852E0,8.420553207E-1,2.774656558E0
3.616325056E1,4.605689049E-1,-2.632147789E0,1.393310547E0,3.013575946E0
3.617115461E1,-5.986059457E-2,-2.601297379E0,1.499186516E0,3.002980445E0
3.617905866E1,-2.112239897E-1,-2.388271093E0,3.882303238E-1,2.428822178E0
3.618702375E1,-4.775340557E-1,-2.329180479E0,-8.260211945E-1,2.517028306E0
3.619492780E1,-1.079614043E0,-2.375344753E0,-1.548289299E0,3.033979059E0
3.620280134E1,-1.418761730E0,-2.342706203E0,-1.869235039E0,3.315900607E0
3.621079694E1,-8.873798847E-1,-1.926571369E0,-2.654724598E0,3.398041052E0
3.621867048E1,-2.865243256E-1,-1.415357351E0,-3.137269974E0,3.453664070E0
3.622663556E1,-9.906095266E-2,-1.100735426E0,-3.439026356E0,3.612247753E0
3.623450910E1,-1.376106739E-1,-8.980121613E-1,-3.956046581E0,4.059022923E0
3.624244367E1,-3.623789549E-2,-9.287118912E-1,-3.565880775E0,3.685013523E0
3.625040876E1,-7.326126099E-3,-1.200853109E0,-2.510006428E0,2.782487040E0
3.625831281E1,2.054244280E-2,-1.679508448E0,-9.196133614E-1,1.914904528E0
3.626624738E1,7.451862097E-2,-2.180797100E0,1.954995155E0,2.929750002E0
3.627415143E1,-2.981455922E-1,-2.382452726E0,2.464818001E0,3.440973636E0
3.628202497E1,-5.142250061E-1,-2.396967649E0,1.770783424E0,3.024161901E0
3.628995954E1,-5.146191120E-1,-2.091819048E0,8.157348633E-1,2.303467631E0
3.629786359E1,-4.184281230E-1,-1.921575546E0,4.449396133E-1,2.016309980E0
3.630579816E1,-4.939393997E-1,-1.778088808E0,-3.386282921E-1,1.876231612E0
3.631370222E1,-3.968893290E-1,-1.566573143E0,-1.463171959E0,2.180033195E0
