"Time (s)";"Linear Acceleration x (m/s^2)";"Linear Acceleration y (m/s^2)";"Linear Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
5,161667558E0;1,158913612E0;-2,555803061E0;-1,248306274E0;3,071396848E0
5,166672037E0;1,978031874E0;-2,814834595E0;-8,213696480E-1;3,537025868E0
5,171676569E0;2,332135677E0;-2,896593571E0;-2,370219231E-1;3,726297160E0
5,176675319E0;2,392635584E0;-2,724790335E0;1,862034798E-1;3,630958433E0
5,181679537E0;2,005889654E0;-2,638290167E0;8,403992653E-1;3,419128432E0
5,186683808E0;1,787727833E0;-2,479652405E0;1,541975498E0;3,423789609E0
5,191688079E0;1,834705114E0;-2,091691017E0;2,139735222E0;3,509954556E0
5,196694746E0;1,492985725E0;-1,759707451E0;2,629417896E0;3,498487554E0
5,201699121E0;1,390682459E0;-1,391324043E0;2,856056690E0;3,467973488E0
5,206703496E0;1,554996014E0;-9,527597427E-1;2,991585732E0;3,503619403E0
5,211707871E0;1,475469351E0;-6,195726395E-1;2,867223263E0;3,283572643E0
5,216712142E0;1,255888462E0;-3,850355148E-1;2,607265472E0;2,919476224E0
5,221716517E0;1,084081650E0;-3,977160454E-1;2,206902981E0;2,490749253E0
5,226720892E0;1,022225857E0;-6,524085999E-1;1,616724968E0;2,020985479E0
5,231725267E0;1,030301571E0;-9,344458580E-1;9,943304062E-1;1,709796288E0
5,236731777E0;1,318866253E0;-1,337675571E0;6,176776886E-1;1,977450342E0
5,241736204E0;1,752460241E0;-1,773038387E0;4,406862259E-1;2,531597592E0
5,246740683E0;2,128282547E0;-2,034898281E0;2,641119957E-1;2,956374936E0
5,251745162E0;2,353536129E0;-2,236584663E0;-3,241539001E-3;3,246760505E0
5,256747871E0;2,512908697E0;-2,517519474E0;-2,636384964E-1;3,566808052E0
5,261752298E0;2,578511715E0;-2,749291420E0;-5,341567993E-1;3,806921258E0
5,266756673E0;2,607881546E0;-2,866167068E0;-6,936314106E-1;3,936633632E0
5,271761048E0;2,638881683E0;-2,748427391E0;-8,423891068E-1;3,902200542E0
5,276761308E0;2,546222210E0;-2,580875874E0;-9,867362976E-1;3,757368273E0
5,281765527E0;2,327068329E0;-2,495723724E0;-1,163081408E0;3,605085613E0
5,286769694E0;2,139729261E0;-2,445603848E0;-1,286943436E0;3,495088396E0
5,291773860E0;2,051669598E0;-2,335209370E0;-1,242637634E0;3,347640845E0
5,296781204E0;2,091365576E0;-2,184267998E0;-1,159046888E0;3,238553126E0
5,301785579E0;2,117158413E0;-1,983754635E0;-9,999704361E-1;3,068808086E0
5,306789902E0;2,040022612E0;-1,703306675E0;-7,887413502E-1;2,772193861E0
5,311794225E0;1,900320053E0;-1,427673340E0;-6,029472351E-1;2,452144539E0
5,316797350E0;1,670957565E0;-1,172113419E0;-4,272100925E-1;2,085295546E0
5,321801621E0;1,444658279E0;-9,398217201E-1;-3,872823715E-1;1,766434274E0
5,326805892E0;1,176874638E0;-5,524435043E-1;-3,530776501E-1;1,347179114E0
5,331810214E0;7,273702621E-1;-1,189970970E-1;-3,645250797E-1;8,222568583E-1
5,336811152E0;3,007020950E-1;1,031370163E-1;-4,275717735E-1;5,328007279E-1
5,341815267E0;6,082773209E-2;1,754069328E-1;-4,527666569E-1;4,893518679E-1
5,346819381E0;-6,900310516E-3;1,573915482E-1;-4,082491398E-1;4,375923604E-1
5,351823496E0;7,390022278E-3;1,017966270E-1;-4,483010769E-1;4,597727931E-1
5,356804485E0;6,944227219E-2;-2,943992615E-3;-4,230720997E-1;4,287433939E-1
5,361807402E0;1,498675346E-1;-1,262950897E-2;-5,654811859E-2;1,606781633E-1
5,366810371E0;3,501653671E-1;-6,609439850E-3;5,140795708E-1;6,220428234E-1
5,371813339E0;4,848084450E-1;-2,005772591E-1;9,130222797E-1;1,053033783E0
5,376840892E0;4,851393700E-1;-6,565713882E-1;1,177623510E0;1,432914278E0
5,381845110E0;5,378198624E-1;-1,187460899E0;1,393925667E0;1,908492168E0
5,386849277E0;6,844024658E-1;-1,646313667E0;1,683664799E0;2,452240319E0
5,391853496E0;9,825713634E-1;-1,950746059E0;1,975800753E0;2,945275078E0
5,396863339E0;1,188274622E0;-2,054504871E0;2,254454136E0;3,273461516E0
5,401867819E0;1,220064878E0;-1,796957970E0;2,475421190E0;3,293224305E0
5,406872246E0;1,141799688E0;-1,570787430E0;2,563377380E0;3,215895408E0
5,411876725E0;1,002481937E0;-1,352276802E0;2,574857473E0;3,076282431E0
5,416879225E0;7,765412331E-1;-1,141813755E0;2,400883675E0;2,769656541E0
5,421883600E0;4,436998367E-1;-1,009168625E0;2,033648014E0;2,313226125E0
5,426887975E0;2,377066612E-1;-9,070248604E-1;1,564591408E0;1,824046279E0
5,431892350E0;3,211050034E-1;-8,236374855E-1;1,080744267E0;1,396243281E0
5,436891881E0;6,295671463E-1;-8,735976219E-1;5,517127514E-1;1,209923368E0
5,441895996E0;1,053765297E0;-1,024973392E0;9,031987190E-2;1,472803258E0
5,446900110E0;1,530205965E0;-1,369919777E0;-3,179719448E-1;2,078296574E0
5,451904225E0;1,995485544E0;-1,662817001E0;-8,846447468E-1;2,743996951E0
5,456915475E0;2,570340157E0;-1,835129738E0;-1,463141441E0;3,480679898E0
5,461919954E0;2,986920118E0;-1,706238747E0;-2,070930481E0;4,015183123E0
5,466924433E0;3,388858795E0;-1,835482597E0;-2,641364574E0;4,672276438E0
5,471928912E0;3,458442926E0;-1,999250889E0;-3,091813326E0;5,051449419E0
5,476917037E0;2,991986752E0;-2,111589909E0;-3,449390411E0;5,030814136E0
5,481920735E0;2,343191147E0;-2,235467911E0;-3,738004208E0;4,945759495E0
5,486924433E0;1,740379810E0;-2,240181446E0;-4,116434097E0;4,999236389E0
5,491928079E0;1,410501957E0;-2,190485954E0;-4,345631599E0;5,066779893E0
5,496943235E0;1,367971897E0;-2,174273014E0;-4,483797550E0;5,167518817E0
5,501947506E0;1,408329010E0;-2,179389954E0;-4,638303280E0;5,314789599E0
5,506951725E0;1,459665775E0;-2,178809166E0;-4,712457657E0;5,393059496E0
5,511955996E0;1,368429184E0;-2,139108658E0;-4,576836109E0;5,234100978E0
5,516961048E0;1,069326878E0;-1,932021618E0;-4,268199921E0;4,805590293E0
5,521965371E0;6,263952255E-1;-1,673764706E0;-3,953926802E0;4,339054784E0
5,526969642E0;2,664117813E-1;-1,406435013E0;-3,659401417E0;3,929408787E0
5,531973860E0;-7,858705521E-2;-1,210279465E0;-3,363603115E0;3,575580823E0
5,536978287E0;-2,799763680E-1;-1,092957020E0;-2,877244473E0;3,090546484E0
5,541982610E0;-4,076132774E-1;-1,042664051E0;-2,052189827E0;2,337686889E0
5,546986881E0;-4,954686165E-1;-1,332452297E0;-1,070678234E0;1,779682600E0
5,551991204E0;-5,698442459E-1;-1,823404789E0;3,947091103E-2;1,910781369E0
5,556992142E0;-6,712489128E-1;-2,219040155E0;1,358816147E0;2,687209637E0
5,561996256E0;-7,391767502E-1;-2,500561953E0;2,346569061E0;3,507930830E0
5,567000371E0;-6,316580772E-1;-2,670347452E0;2,806741953E0;3,925244939E0
5,572004537E0;-3,839859962E-1;-2,787885189E0;2,822738171E0;3,985925219E0
5,576985110E0;-1,559066772E-2;-2,841517210E0;2,507580519E0;3,789778777E0
5,581988079E0;4,165740013E-1;-2,857799530E0;1,998013020E0;3,511781326E0
5,586990996E0;5,046601295E-1;-2,698126793E0;1,255810022E0;3,018547473E0
5,591993964E0;8,643817902E-2;-2,400975704E0;3,392016888E-1;2,426358110E0
5,597026933E0;-7,814579010E-1;-1,875440121E0;-4,420995712E-1;2,079279714E0
5,602031360E0;-1,785657883E0;-1,066398382E0;-8,983973265E-1;2,265589844E0
5,607035839E0;-2,557455063E0;-8,204126358E-2;-9,353089333E-1;2,724354964E0
5,612040267E0;-3,133233070E0;5,770459175E-1;-7,420130968E-1;3,271194721E0
5,617043235E0;-3,506267548E0;6,674125195E-1;-5,155878067E-1;3,606269870E0
5,622047610E0;-3,308812141E0;6,582736969E-1;-1,164631844E-1;3,375666708E0
5,627051985E0;-3,240315437E0;6,179816723E-1;-1,049139500E-1;3,300386707E0
5,632056360E0;-3,228982925E0;6,900517941E-1;3,410899639E-1;3,319464501E0
5,637061204E0;-3,735647202E0;4,831280708E-1;4,574820995E-1;3,794438380E0
5,642065631E0;-3,784971237E0;3,676025867E-1;8,662192822E-1;3,900189069E0
5,647070058E0;-3,497954369E0;3,003065586E-1;9,328618050E-1;3,632643657E0
5,652074433E0;-3,080308914E0;7,480669022E-2;7,749824524E-1;3,177183792E0
5,657077558E0;-2,556139946E0;2,287769318E-2;7,143950462E-1;2,654191985E0
5,662081933E0;-2,112340927E0;1,141364574E-1;7,664581537E-1;2,249993205E0
5,667086256E0;-1,880860329E0;1,998071671E-1;9,851963520E-1;2,132643977E0
5,672090631E0;-1,773047447E0;3,027901649E-1;8,102192879E-1;1,972773284E0
5,677089694E0;-1,375871658E0;3,145613670E-1;1,004956961E0;1,732602137E0
5,682093808E0;-6,625242233E-1;2,188270092E-1;1,160730362E0;1,354296341E0
5,687097871E0;-1,294612885E-2;1,003594398E-1;1,297235250E0;1,301175974E0
5,692101933E0;3,200597763E-1;2,258887291E-1;1,466917276E0;1,518324825E0
5,697110579E0;7,493209839E-2;6,265292168E-1;2,005158424E0;2,102097520E0
5,702114902E0;-1,106157303E-1;6,734888554E-1;2,802991390E0;2,884888873E0
5,707119225E0;-3,058176041E-1;5,718091726E-1;2,832843542E0;2,906112983E0
5,712123548E0;-1,258293152E0;2,872259617E-1;2,187197924E0;2,539613192E0
5,717126725E0;-2,243479729E0;4,240154028E-1;1,706747055E0;2,850609736E0
5,722130996E0;-2,798990250E0;9,820812941E-1;1,411439896E0;3,284964637E0
5,727135267E0;-3,250910759E0;1,533799052E0;9,731991291E-1;3,723986686E0
5,732139485E0;-3,746502876E0;1,892065763E0;5,023105145E-1;4,227116335E0
5,737145371E0;-4,169797897E0;2,050488234E0;2,726192474E-1;4,654679125E0
5,742149746E0;-4,510119438E0;1,998268843E0;2,273219824E-1;4,938211316E0
5,747154069E0;-4,352488518E0;1,798292756E0;9,869277477E-2;4,710387818E0
5,752158444E0;-3,918461800E0;1,622163057E0;-9,361505508E-3;4,240971999E0
5,757159069E0;-3,584473610E0;1,586648583E0;-4,448747635E-2;3,920189271E0
5,762163235E0;-3,553641319E0;1,669141889E0;3,957509995E-2;3,926317290E0
5,767167402E0;-3,600314140E0;1,719128847E0;1,672445536E-1;3,993198798E0
5,772171517E0;-3,475126266E0;1,700006485E0;2,885686159E-1;3,879406715E0
5,777172871E0;-3,117921829E0;1,565815568E0;3,519632816E-1;3,506721129E0
5,782176881E0;-2,643140793E0;1,479451776E0;2,201108932E-1;3,037008333E0
5,787180892E0;-2,253703117E0;1,158776283E0;-8,190870285E-4;2,534154866E0
5,792184902E0;-2,252685547E0;4,609932899E-1;-8,052172661E-1;2,436284432E0
5,797170892E0;-1,620015144E0;4,771922827E-1;-1,077846408E0;2,003475585E0
5,802174017E0;-9,926109314E-1;1,070024729E0;-1,241599441E0;1,916193767E0
5,807177142E0;-5,563201904E-1;1,396142006E0;-9,914522171E-1;1,800467204E0
5,812180267E0;4,565935135E-1;1,008924246E0;-8,594942093E-1;1,401833109E0
5,817210944E0;1,272397995E0;5,372714996E-1;-1,038769007E0;1,728206692E0
5,822215423E0;1,977757454E0;9,023243189E-2;-1,052107573E0;2,242007311E0
5,827219902E0;2,415142059E0;-2,301685214E-1;-8,108596802E-1;2,558003545E0
5,832224381E0;2,625947475E0;-4,539660811E-1;-3,045440912E-1;2,682243921E0
5,837288860E0;2,536128998E0;-3,319185376E-1;7,078361511E-2;2,558736120E0
5,842296308E0;1,710804462E0;-2,000186443E-1;-2,801060677E-2;1,722685102E0
5,847303808E0;1,057846069E0;-1,789052486E-1;-1,028847694E-2;1,072917167E0
5,852311308E0;6,628179550E-1;-1,077093482E-1;1,088314056E-1;6,802743711E-1
5,857244017E0;3,834218979E-1;6,014108658E-3;1,495550871E-1;4,116008326E-1
5,862247714E0;3,675289154E-1;6,612592936E-2;1,129970551E-1;3,901518636E-1
5,867251464E0;4,927425385E-1;1,119539738E-1;1,253752708E-1;5,206225696E-1
5,872255214E0;5,890150070E-1;5,619305372E-2;2,626327276E-1;6,473579284E-1
5,877256569E0;4,767704010E-1;-1,240684390E-1;2,840895653E-1;5,686913697E-1
5,882260214E0;5,053510666E-1;-1,868747473E-1;3,776252270E-1;6,579534054E-1
5,887263860E0;6,265277863E-1;-8,173656464E-2;4,652918577E-1;7,846747389E-1
5,892267506E0;5,983533859E-1;6,208389997E-2;4,382704496E-1;7,442863509E-1
5,897277142E0;3,755903244E-1;1,918916702E-1;2,274194956E-1;4,791765143E-1
5,902281048E0;2,815113068E-1;2,903568745E-1;1,039624214E-2;4,045538434E-1
5,907285006E0;3,398141861E-1;4,357765913E-1;-9,085440636E-2;5,600262867E-1
5,912288912E0;3,207302094E-1;6,378005743E-1;-2,793920040E-1;7,666272443E-1
5,917298183E0;2,101640701E-1;7,598446608E-1;-5,087273121E-1;9,382623956E-1
5,922302402E0;1,065406799E-1;8,592959046E-1;-6,603710651E-1;1,088958361E0
5,927306569E0;8,411693573E-2;8,304786682E-1;-7,839773893E-1;1,145159825E0
5,932310787E0;1,787166595E-1;7,860698104E-1;-9,488041997E-1;1,245020000E0
5,937310475E0;3,089323044E-1;7,719153762E-1;-1,152113318E0;1,420794713E0
5,942314433E0;2,906055450E-1;7,505517602E-1;-1,254847527E0;1,490778938E0
5,947318392E0;1,456584930E-1;7,892110348E-1;-1,299221277E0;1,527103920E0
5,952322402E0;-1,323223114E-2;8,469406962E-1;-1,289662838E0;1,542956211E0
5,957325839E0;-9,511566162E-2;8,012518883E-1;-1,285814762E0;1,518015540E0
5,962329798E0;-1,791057587E-1;6,617835164E-1;-1,218602180E0;1,398223004E0
5,967333704E0;-3,251018524E-1;5,268187523E-1;-9,498322606E-1;1,133759470E0
5,972337662E0;-4,302377701E-1;5,016967058E-1;-5,137466192E-1;8,371019724E-1
5,977334850E0;-5,999269485E-1;4,162366986E-1;-1,502206326E-1;7,454740581E-1
5,982338496E0;-7,624435425E-1;3,277334571E-1;1,343834400E-2;8,300060021E-1
5,987342089E0;-9,801740646E-1;2,836619616E-1;9,397447109E-2;1,024712890E0
5,992345735E0;-1,191007614E0;3,075794578E-1;1,481907368E-1;1,238977302E0
5,997359850E0;-1,328019142E0;3,220304251E-1;1,713676453E-1;1,377209246E0
6,002364017E0;-1,405719757E0;3,413396478E-1;1,872158051E-1;1,458633110E0
6,007368131E0;-1,500832558E0;3,174238205E-1;2,959164381E-1;1,562313280E0
6,012372246E0;-1,615846634E0;2,289971709E-1;4,800634384E-1;1,701135196E0
6,017375631E0;-1,645517349E0;1,026418209E-1;6,412959099E-1;1,769045826E0
6,022379746E0;-1,652195930E0;1,489365101E-2;7,748641968E-1;1,824934995E0
6,027383808E0;-1,659762383E0;1,346594095E-2;8,072001934E-1;1,845688124E0
6,032387923E0;-1,744643211E0;1,151534915E-1;6,841547489E-1;1,877527092E0
6,037392923E0;-1,920896530E0;2,691494226E-1;5,722401142E-1;2,022311460E0
6,042397089E0;-2,133284569E0;4,030982256E-1;4,482636452E-1;2,216829160E0
6,047401204E0;-2,384175301E0;5,904690027E-1;3,077681065E-1;2,475412433E0
6,052405371E0;-2,742959976E0;7,970413566E-1;1,198177338E-1;2,858926485E0
6,057424381E0;-3,144937515E0;1,098419189E0;-2,647161484E-3;3,331240564E0
6,062429277E0;-3,501671791E0;1,459966421E0;-1,050868034E-1;3,795293206E0
6,067434173E0;-3,823158264E0;1,662848353E0;-3,724777699E-1;4,185730934E0
6,072439069E0;-4,169689178E0;1,862053394E0;-5,423828363E-1;4,598666092E0
6,077406048E0;-4,661117554E0;2,095810890E0;-6,104733944E-1;5,146952293E0
6,082409069E0;-5,106500626E0;2,577229500E0;-5,607867241E-1;5,747429189E0
6,087412037E0;-5,262353897E0;3,288434029E0;-2,669854164E-1;6,211074634E0
6,092415058E0;-5,600943565E0;3,362389565E0;-4,714653492E-1;6,549695564E0
6,097429746E0;-5,911615372E0;2,936325550E0;-8,781141043E-1;6,658850383E0
6,102433392E0;-6,021885872E0;2,309178114E0;-1,209887981E0;6,561954125E0
6,107436933E0;-5,953843117E0;1,714095235E0;-1,356965423E0;6,342533050E0
6,112440527E0;-5,681529045E0;1,104423285E0;-1,417543292E0;5,958938837E0
6,117441152E0;-5,083250999E0;6,834859848E-1;-1,193807960E0;5,266096397E0
6,122444589E0;-4,026489258E0;8,472368717E-1;-4,816534519E-1;4,142754652E0
6,127448027E0;-3,249781609E0;8,184466362E-1;1,637101173E-2;3,351298765E0
6,132451464E0;-3,031018257E0;5,220370293E-1;8,308577538E-2;3,076767391E0
6,137460631E0;-3,013574600E0;3,150656223E-1;3,900146484E-2;3,030250704E0
6,142464329E0;-2,955802917E0;2,017793655E-1;6,485152245E-2;2,963391894E0
6,147468079E0;-2,795747757E0;3,729248047E-2;-2,383804321E-2;2,796098085E0
6,152471777E0;-2,755858421E0;-4,013986588E-1;-5,925867558E-1;2,847285652E0
6,157473912E0;-2,531705856E0;-4,842581749E-1;-1,124173403E0;2,812082211E0
6,162477558E0;-2,087552071E0;-1,516475677E-1;-1,294436693E0;2,460982931E0
6,167481204E0;-1,651033401E0;2,902977467E-1;-1,534118056E0;2,272378112E0
6,172484850E0;-1,293951988E0;6,194345951E-1;-1,830679059E0;2,325810995E0
6,177491308E0;-8,894672394E-1;7,671241760E-1;-1,966125846E0;2,290258132E0
6,182495110E0;-8,013525009E-1;3,687925339E-1;-2,383879185E0;2,541860289E0
6,187498860E0;-1,110106468E0;-2,130088806E-1;-3,094510794E0;3,294496351E0
6,192502662E0;-1,314049244E0;-3,387217522E-1;-3,401539803E0;3,662230314E0
6,197507402E0;-1,226188660E0;-2,913479805E-1;-3,524172783E0;3,742755145E0
6,202511204E0;-6,341452599E-1;-1,615962982E-1;-3,573370457E0;3,632799196E0
6,207515058E0;-2,334713936E-1;-2,380862236E-1;-3,370345592E0;3,386801346E0
6,212518860E0;-4,227700233E-1;-7,946977615E-1;-2,957453251E0;3,091408863E0
6,217530892E0;-9,225063324E-1;-1,524966955E0;-2,620330811E0;3,169018098E0
6,222535162E0;-1,249775887E0;-2,265155315E0;-2,287032127E0;3,453025387E0
6,227539381E0;-1,424750805E0;-3,253522635E0;-2,025246859E0;4,088636598E0
6,232543652E0;-1,251420498E0;-4,313016891E0;-1,666479349E0;4,790127492E0
6,237549746E0;-2,281141281E-1;-5,177480221E0;-1,209742785E0;5,321824414E0
6,242554121E0;1,531820297E0;-5,790612698E0;-7,844512463E-1;6,040946333E0
6,247558392E0;3,060711384E0;-6,306901455E0;-4,296450615E-1;7,023500197E0
6,252562767E0;3,700970173E0;-6,833748817E0;-6,261000633E-1;7,796749605E0
6,257580371E0;4,353412151E0;-6,685778618E0;-7,104101181E-1;8,009776253E0
6,262585371E0;4,505760193E0;-6,337838173E0;-9,601898193E-1;7,835306766E0
6,267590371E0;4,394310951E0;-5,660361290E0;-1,028708935E0;7,239330131E0
6,272595423E0;3,752128124E0;-5,025126934E0;-1,273771286E0;6,399442120E0
6,277571412E0;3,139554262E0;-4,327513218E0;-1,465348244E0;5,543592436E0
6,282575006E0;2,572797775E0;-3,707231760E0;-1,761857510E0;4,844274724E0
6,287578548E0;2,043358564E0;-3,052036047E0;-2,085145712E0;4,223514046E0
6,292582142E0;1,545490503E0;-2,371504784E0;-2,368020058E0;3,690541265E0
6,297612871E0;1,101081610E0;-1,641184330E0;-2,626943588E0;3,287354458E0
6,302617819E0;6,988871098E-1;-1,023319244E0;-2,750466108E0;3,016734871E0
6,307622714E0;3,789055347E-1;-5,168929100E-1;-2,738213062E0;2,812215934E0
6,312627662E0;2,943749428E-1;-1,352038383E-1;-2,352637768E0;2,374834973E0
6,317625944E0;-8,951783180E-2;-5,513477325E-1;-2,283565998E0;2,350887371E0
6,322630527E0;-3,259198666E-1;-1,029719353E0;-2,121357918E0;2,380484220E0
6,327635110E0;-2,885348797E-1;-1,354928017E0;-1,811251163E0;2,280287939E0
6,332639694E0;-4,210019112E-2;-1,636391640E0;-1,565222263E0;2,264833495E0
6,337642350E0;1,403989792E-1;-1,997011185E0;-1,673252583E0;2,609126243E0
6,342646829E0;7,292656898E-1;-2,476728678E0;-1,336885452E0;2,907451823E0
6,347651308E0;2,053663731E0;-3,075719833E0;-3,805828094E-1;3,717852940E0
6,352655787E0;3,368155479E0;-3,469922304E0;2,141075134E-1;4,840524161E0
6,357658912E0;4,215911865E0;-3,973528624E0;6,888546944E-1;5,834154897E0
6,362663339E0;4,396028042E0;-4,571502209E0;9,536709785E-1;6,413515676E0
6,367667767E0;4,111591816E0;-4,859926701E0;9,866232872E-1;6,441855347E0
6,372672194E0;3,543616295E0;-4,735219002E0;1,060805321E0;6,008728931E0
6,377680996E0;2,756646872E0;-4,354749203E0;1,181428909E0;5,287600293E0
6,382685631E0;2,222434998E0;-3,660773993E0;1,407577038E0;4,507965912E0
6,387690267E0;2,011203289E0;-2,844214201E0;1,645132542E0;3,852395900E0
6,392694902E0;1,727055430E0;-2,023531437E0;1,893054008E0;3,265126860E0
6,397692194E0;1,067942858E0;-1,351040363E0;2,064477444E0;2,688471522E0
6,402696464E0;1,457735300E-1;-8,066616058E-1;2,122721195E0;2,275499537E0
6,407700735E0;-5,744001865E-1;-3,276314735E-1;2,093336582E0;2,195298614E0
6,412705006E0;-1,055818558E0;2,016682625E-1;2,027421951E0;2,294746758E0
6,417711100E0;-1,482919574E0;6,030621529E-1;1,896353245E0;2,481711114E0
6,422715475E0;-1,833513737E0;6,943459511E-1;1,525405407E0;2,484099551E0
6,427719850E0;-1,808542132E0;7,416729927E-1;1,007948875E0;2,199287250E0
6,432724225E0;-1,393091083E0;9,305329323E-1;4,750070572E-1;1,741328805E0
6,437725214E0;-8,905589581E-1;9,924678802E-1;-4,608678818E-2;1,334245758E0
6,442729433E0;-5,543712378E-1;8,608832359E-1;-5,453295708E-1;1,160099890E0
6,447733600E0;-2,011214495E-1;6,820139885E-1;-9,047002792E-1;1,150684802E0
6,452737819E0;2,282824516E-1;4,845914841E-1;-1,037311554E0;1,167457513E0
6,457743339E0;7,196847200E-1;2,364578247E-1;-9,779129028E-1;1,237001231E0
6,462747610E0;1,000997305E0;-6,643581390E-2;-8,568105698E-1;1,319292869E0
6,467751881E0;1,085338473E0;-2,899632454E-1;-6,194076538E-1;1,282850002E0
6,472756152E0;9,523032308E-1;-3,798766136E-1;-3,254261017E-1;1,075681102E0
6,477759017E0;6,726953387E-1;-3,563017845E-1;-5,826902390E-2;7,634561281E-1
6,482763235E0;3,366212845E-1;-1,943244934E-1;2,235531807E-1;4,483881382E-1
6,487767454E0;7,323682308E-2;-5,573034286E-2;4,300899506E-1;4,398259530E-1
6,492771621E0;-2,146512270E-1;2,024316788E-2;5,264773369E-1;5,689141599E-1
6,497779589E0;-8,700362444E-1;-3,879051208E-1;3,699445724E-1;1,021906276E0
6,502783964E0;-1,612155318E0;-8,106441498E-1;-2,257509232E-1;1,818557722E0
6,507788339E0;-1,112953305E0;-5,789899826E-2;-2,319846153E-1;1,138347142E0
6,512792714E0;-7,065709829E-1;5,484476089E-1;-2,932529449E-1;9,412941216E-1
6,517790527E0;-5,840718746E-1;8,506975174E-1;-3,424768448E-1;1,087251861E0
6,522794589E0;-5,568796396E-1;9,139480591E-1;-2,530956268E-1;1,099760603E0
6,527798652E0;-6,098096371E-1;7,481384277E-1;-2,241969109E-1;9,908799904E-1
6,532802662E0;-7,181590796E-1;5,381541252E-1;-1,844720840E-1;9,161835383E-1
6,537775058E0;-7,492207289E-1;3,966956139E-1;-9,119749069E-2;8,526523869E-1
6,542777558E0;-6,421362162E-1;3,049411774E-1;7,282257080E-3;7,109015917E-1
6,547780058E0;-4,188048840E-1;2,984037399E-1;1,734275818E-1;5,426964612E-1
6,552782506E0;-3,085734844E-1;2,952566147E-1;3,286256790E-1;5,388774450E-1
6,557825423E0;-3,055729866E-1;3,242030144E-1;4,204902649E-1;6,126128529E-1
6,562829902E0;-4,147057533E-1;3,794145584E-1;5,219306946E-1;7,670384077E-1
6,567834433E0;-5,488560200E-1;4,725546837E-1;5,806198120E-1;9,282619382E-1
6,572838964E0;-9,014002085E-1;3,639311790E-1;4,820890427E-1;1,085070543E0
6,577840162E0;-1,302294135E0;2,878122330E-1;2,722644806E-1;1,361225126E0
6,582844537E0;-1,546267867E0;3,873481750E-1;4,713439941E-2;1,594742793E0
6,587848860E0;-1,804013371E0;3,368067741E-1;-3,224697113E-1;1,863300771E0
6,592853183E0;-2,074441910E0;2,038083076E-1;-8,750619888E-1;2,260659317E0
6,597857037E0;-1,534671307E0;6,352462769E-1;-1,089323521E0;1,986297960E0
6,602861412E0;-1,050954580E0;8,437752724E-1;-1,339066982E0;1,899884897E0
6,607865735E0;-7,084890604E-1;7,300906181E-1;-1,588772297E0;1,886580629E0
6,612870058E0;-3,268918395E-1;3,242707253E-1;-1,913075924E0;1,967706601E0
6,617872767E0;4,238504171E-2;-1,403789520E-1;-2,025159836E0;2,030461795E0
6,622877037E0;3,491077721E-1;-5,145125389E-1;-1,999973297E0;2,094395516E0
6,627881256E0;5,886744857E-1;-7,329015732E-1;-1,945718288E0;2,160903058E0
6,632885475E0;7,050085068E-1;-8,431015015E-1;-1,800365448E0;2,109306256E0
